RowNo,"P1_rph","P2_unique_dns_req","P3_domain_rph","P4_avg_rpm","P5_high_req","P6_mx","P7_ptr","P8_dnsserver","P9_TDL","P10_SDL","P11_unique_ratio","P12_nx","P13_flow_ratio","P14_dnsrph","P15_len","P16_IRC_ratio","P17_domain_length","P18_SMB_ratio","P19_TLS_ratio","P20_SSH_ratio","P21_MQTT_ratio","P22_TFTP_ratio","P23_NBNS_ratio","P24_TCP_ratio","P25_DCERPC_ratio","P26_ICMP_ratio","P27_DHCP_ratio","P28_UNIQUEDST_count","P29_DST_count",ReqTime,"ip_src"
8363,24186,382,2,53,2,0,0,0,165,382,0,0,"0.1306540974117258",3160,"90.0680559001075",0,"22.31415343915344","0.0046307781361118","0.1123377160340693","0.006946167204167701",0,0,"0.0024394277681303233","0.7188869593979988","0.00012403870007442322","0.00012403870007442322",0,288,24186,1499367600,"192.168.10.15"
8364,322,10,2,1,14,0,0,0,9,10,0,0,"0.11180124223602485",36,"223.43478260869566",0,"19.72222222222222","0.09937888198757763","0.031055900621118012",0,0,0,"0.11801242236024845","0.5186335403726708","0.003105590062111801","0.003105590062111801",0,7,322,1499371200,"192.168.10.15"
8365,1333739,695,2,132,2,0,552,0,268,695,0,0,"0.005917199691993711",7892,"45.471410823257024",0,"22.869858989424205","0.00009072239771049658","0.009530350390893571","0.0001477050607352713",0,0,"0.00013645848250669733","0.9827634942068876","0.000010496806346669026","0.000010496806346669026",0,617,1333739,1499428800,"192.168.10.15"
8366,48986,510,2,99,4,0,1012,0,226,510,0,0,"0.12023843547135916",5890,"128.24782590944352",0,"22.306726457399105","0.0005715918833952558","0.11815620789613358","0.004389009104642142",0,0,"0.0012452537459682357","0.7269832196954232","0.00010206997917772424","0.00010206997917772424",0,441,48986,1499432400,"192.168.10.15"
8367,22424,332,2,40,2,0,2,0,141,332,0,0,"0.10667142347484837",2392,"105.28866393150196",0,"22.57397504456328","0.005039243667499108","0.10827684623617552","0.006421691045308598",0,0,"0.0026311095255083837","0.7484837673920799","0.00031216553692472353","0.00031216553692472353",0,219,22424,1499436000,"192.168.10.15"
8368,7115,55,2,9,2,0,0,0,25,55,0,0,"0.0685874912157414",488,"80.20098383696416",0,"21.721311475409838","0.0037947997189037245","0.05031623330990864","0.03373155305692199",0,0,"0.008292340126493323","0.826563598032326","0.0005621925509487","0.0005621925509487",0,39,7115,1499439600,"192.168.10.15"
8369,38063,602,2,88,2,0,60,0,266,602,0,0,"0.13782413367312088",5246,"98.7790767937367",0,"21.59886086248983","0.002942490082232089","0.12763050731681685","0.004413735123348133",0,0,"0.0016026062055014055","0.6987100333657358","0.00018390563013950557","0.00018390563013950557",0,419,38063,1499443200,"192.168.10.15"
8370,42145,713,2,98,2,0,0,0,304,713,0,0,"0.13899632222090402",5858,"102.19867125400404",0,"22.50991917707568","0.0007118282121248073","0.13574564005220074","0.006264088266698303",0,0,"0.0013999288171787875","0.6951951595681576",0,0,0,572,42145,1499446800,"192.168.10.15"
8371,47692,815,2,124,2,2,0,0,290,815,0,0,"0.15478486957980375",7382,"121.99649836450558",0,"20.91573836046844","0.002348402247756437","0.17168497861276524","0.003522603371634656",0,0,"0.0012371047555145517","0.6441331879560513","0.00014677514048477732","0.00014677514048477732",0,575,47692,1499450400,"192.168.10.15"
8372,52461,660,2,123,2,0,0,0,270,660,0,0,"0.14021844798993538",7356,"117.75191094336745",0,"21.363456650663654","0.00057185337679419","0.18154438535292886","0.002306475286403233",0,0,"0.0011246449743619069","0.6573645184041479","0.000076247116905892","0.000076247116905892",0,542,52461,1499454000,"192.168.10.15"
8373,2957,126,4,10,596,0,0,0,61,126,0,0,"0.20155563070679744",596,"154.25701724721",0,"23.893238434163703","0.025701724721001015","0.07439972945552925",0,0,0,0,"0.6476158268515387","0.0010145417653026716","0.0010145417653026716",0,66,2957,1499457600,"192.168.10.15"
8374,53023,414,100,100,4,0,475,0,240,414,0,0,"0.11227203289138675",5953,"115.48252645078551",0,"19.17628205128205","0.00007543896045112498","0.20145974388472926","0.002753522056466062",0,0,"0.007996529807819248","0.6454180261395998",0,0,0,562,53023,1499083200,"192.168.10.16"
8375,34088,337,48,49,2,0,26,0,194,337,0,0,"0.08524994132832668",2906,"104.92161464444966",0,"20.384969325153374",0,"0.16014433231635766","0.0007040600797934757",0,0,"0.004576390518657592","0.7310490495188923",0,0,0,377,34088,1499086800,"192.168.10.16"
8376,33837,0,32,57,2,0,117,0,0,322,0,0,0,3383,"108.3614091083725",0,"18.1003300330033",0,0,0,0,0,0,0,0,0,0,0,33837,1499090400,"192.168.10.16"
8377,6955,0,24,13,4,0,130,0,0,57,0,0,0,728,"102.69754055468341",0,"22.645522388059703",0,0,0,0,0,0,0,0,0,0,0,6955,1499094000,"192.168.10.16"
8378,10121,14,24,17,4,0,26,0,9,14,0,0,"0.12236842105263158",998,"108.9328947368421",0,"20.993348115299334",0,"0.1355263157894737","0.015789473684210527",0,0,"0.017105263157894738","0.6717105263157894",0,0,0,35,10121,1499097600,"192.168.10.16"
8379,13267,170,32,23,4,0,26,0,100,170,0,0,"0.10250998718625161",1360,"113.9407552574056",0,"19.68780487804878",0,"0.167860104017487","0.009044998869375142",0,0,"0.011758498530187683","0.6767166654104169",0,0,0,185,13267,1499101200,"192.168.10.16"
8380,41649,383,24,65,2,4,26,0,222,383,0,0,"0.09291939782467766",3870,"113.58575235900021",0,"19.199767711962835",0,"0.1305673605608778","0.005090158227088286",0,0,"0.0037455881293668516","0.7449158443179908",0,0,0,487,41649,1499104800,"192.168.10.16"
8381,37125,319,24,75,4,0,26,0,192,319,0,0,"0.12094276094276095",4490,"130.92525252525252",0,"20.410343160947317",0,"0.18884848484848485",0,0,0,"0.003851851851851852","0.6697643097643098",0,0,0,427,37125,1499108400,"192.168.10.16"
8382,5755,107,4,17,12,0,0,0,75,107,0,0,"0.17063423110338835",982,"116.45838401390095",0,"21.4126213592233",0,"0.13744569939183318","0.004170286707211121",0,0,"0.002258905299739357","0.659774109470026",0,0,0,100,5755,1499112000,"192.168.10.16"
8383,1072,4,32,7,12,0,252,0,3,4,0,0,"0.3694029850746269",396,"133.4589552238806",0,"14.758620689655173",0,0,0,0,0,"0.23507462686567165","0.14925373134328357",0,0,0,18,1072,1499166000,"192.168.10.16"
8384,50188,15,76,101,4,0,271,0,346,596,0,0,"0.13960380595850883",6057,"123.34147605005181",0,"18.952822892498066","0.00008544452514205152","0.13265328222121153","0.002015102664177838",0,0,"0.006239032949892766","0.6794571829667758",0,0,0,641,50188,1499169600,"192.168.10.16"
8385,26916,0,32,43,4,0,26,0,181,318,0,0,"0.08972037819352242",2524,"111.42510031208204",0,"19.668722466960354",0,"0.13322930598900282","0.006093030167929856",0,0,"0.0057958091841284","0.7133588729609491",0,0,0,341,26916,1499173200,"192.168.10.16"
8386,20482,0,56,33,4,0,26,0,139,230,0,0,"0.09305831976358482",1972,"181.41446147837127",0,"19.32945285215367",0,"0.17835172346450542","0.008202323991797676",0,0,"0.006981740064446832","0.6833725348290212",0,0,0,269,20482,1499176800,"192.168.10.16"
8387,3432,0,24,10,4,0,375,0,12,16,0,0,"0.1652097902097902",567,"104.51282051282051",0,"20.027397260273972",0,"0.043706293706293704","0.055944055944055944",0,0,"0.045454545454545456","0.32371794871794873",0,0,0,35,3432,1499180400,"192.168.10.16"
8388,15701,0,32,23,4,0,26,0,94,165,0,0,"0.08432583911852748",1324,"107.48264441755302",0,"19.26006711409396",0,"0.18107126934590154","0.001528565059550347",0,0,"0.009935672887077257","0.7019935035984969",0,0,0,176,15701,1499184000,"192.168.10.16"
8389,33202,305,80,55,4,0,78,0,212,383,0,0,"0.09896994156978495",3286,"114.86991747485091",0,"19.15138592750533",0,"0.15625564725016566","0.004126257454370219",0,0,"0.004758749472923318","0.703060056623095",0,0,0,433,33202,1499187600,"192.168.10.16"
8390,20465,214,64,31,4,0,26,0,140,214,0,0,"0.08893232347911068",1820,"104.77605668214024",0,"18.58611825192802",0,"0.14722697288052772","0.009968238455900318",0,0,"0.007622770583923772","0.7221109210847789",0,0,0,261,20465,1499191200,"192.168.10.16"
8391,19648,194,80,31,4,0,26,0,118,194,0,0,"0.09222312703583062",1812,"108.7409914495114",0,"19.468710089399746",0,"0.16749796416938112","0.007227198697068404",0,0,"0.008041530944625407","0.6965594462540716",0,0,0,261,19648,1499194800,"192.168.10.16"
8392,227,9,6,1,50,0,0,0,8,9,0,0,"0.22026431718061673",50,"94.48017621145374",0,"20.8",0,"0.19823788546255505",0,0,0,0,"0.5726872246696035",0,0,0,8,227,1499198400,"192.168.10.16"
8393,9926,58,52,19,11,0,270,0,91,121,0,0,"0.11061857747330243",1098,"106.95416078984485",0,"18.504373177842567","0.00040298206729800525","0.13923030425146082","0.004936530324400564",0,0,"0.007555913761837598","0.6739875075559137",0,0,0,151,9926,1499252400,"192.168.10.16"
8394,21315,259,24,32,4,8,65,0,140,259,0,0,"0.0883415435139573",1883,"125.05005864414731",0,"18.480046948356808",0,"0.13239502697630776","0.009195402298850575",0,0,"0.007412620220501994","0.7184142622566267",0,0,0,264,21315,1499256000,"192.168.10.16"
8395,31561,289,24,65,2,824,26,0,162,289,0,0,"0.12306327429422388",3884,"117.40062101961281",0,"19.30401737242128",0,"0.1962231868445233","0.0038021608947751973",0,0,"0.004942809163207757","0.6558727543487215",0,0,0,380,31561,1499259600,"192.168.10.16"
8396,20907,269,32,36,4,0,26,0,147,269,0,0,"0.10140144449227531",2120,"120.51556894819917",0,"19.530443756449948",0,"0.1678863538527766","0.0011479408810446262",0,0,"0.00746161572679007","0.6905821016884297",0,0,0,293,20907,1499263200,"192.168.10.16"
8397,21827,286,32,36,4,0,26,0,152,286,0,0,"0.09666926283960232",2110,"119.70527328538049",0,"19.256302521008404",0,"0.16259678379988088","0.013194667155358043",0,0,"0.006551518761167362","0.6901543959316443",0,0,0,325,21827,1499266800,"192.168.10.16"
8398,33199,350,24,50,4,0,26,0,205,350,0,0,"0.08970149703304317",2978,"133.83607939998194",0,"19.266420664206642",0,"0.2092834121509684","0.001445826681526552",0,0,"0.004698936714961294","0.6778818639115636",0,0,0,431,33199,1499270400,"192.168.10.16"
8399,20214,198,24,31,4,0,26,0,126,198,0,0,"0.09191649351934303",1858,"109.41367369150095",0,"18.67125",0,"0.16463836944691798","0.007123775601068566",0,0,"0.0078163648956169","0.7059463738003364",0,0,0,247,20214,1499274000,"192.168.10.16"
8400,5934,85,4,9,4,0,0,0,50,85,0,0,"0.08291203235591507",492,"111.50404448938322",0,"20.809322033898304",0,"0.20037074486012807","0.008088978766430738",0,0,"0.006572295247724975","0.6808223795079205",0,0,0,85,5934,1499277600,"192.168.10.16"
8401,18834,214,80,34,4,0,377,0,127,214,0,0,"0.10804927259212063",2035,"127.46968248911543",0,"18.413261888814468",0,"0.13804821068280768","0.010300520335563343",0,0,"0.022884145693957737","0.6469682489115429",0,0,0,255,18834,1499342400,"192.168.10.16"
8402,18133,256,32,30,4,0,13,0,135,256,0,0,"0.09832901340098163",1783,"111.06165554513869",0,"18.44110576923077",0,"0.15684111840291182","0.011911983676170518",0,0,"0.008603099321678707","0.6971267854188496",0,0,0,250,18133,1499346000,"192.168.10.16"
8403,23980,221,24,42,4,0,13,0,140,221,0,0,"0.10396163469557965",2493,"116.39061718098415",0,"19.419023136246786",0,"0.1634278565471226","0.005921601334445371",0,0,"0.0065054211843202665","0.6986238532110092",0,0,0,290,23980,1499349600,"192.168.10.16"
8404,6604,73,56,10,4,0,13,0,52,73,0,0,"0.08464566929133858",559,"141.3367655966081",0,"19.529411764705884",0,"0.13522107813446396","0.025439127801332527",0,0,"0.023622047244094488","0.6835251362810418",0,0,0,106,6604,1499353200,"192.168.10.16"
8405,27587,333,24,49,4,0,13,0,195,333,0,0,"0.1047232392068728",2889,"121.8013557110233",0,"19.635479041916167",0,"0.1390872512415268","0.003516148910718817",0,0,"0.005654837423424076","0.7078696487475985",0,0,0,403,27587,1499356800,"192.168.10.16"
8406,18585,254,32,30,4,0,13,0,150,254,0,0,"0.0958299704062416",1781,"118.28948076405703",0,"19.171951219512195",0,"0.14404089319343558","0.01555017487220877",0,0,"0.008501479687920366","0.7018563357546408",0,0,0,279,18585,1499360400,"192.168.10.16"
8407,54458,384,32,110,4,0,13,0,185,384,0,0,"0.12022108781078997",6547,"111.20911528150134",0,"17.476470588235294","0.0036909177714936283","0.10505343567519923","0.0026442395974879723",0,0,"0.0031583972969995225","0.7294428734070293","0.00022035329979066436","0.00022035329979066436",0,372,54458,1499364000,"192.168.10.16"
8408,31190,328,24,50,4,0,13,0,183,328,0,0,"0.09551138185315806",2979,"155.02744469381213",0,"19.82488822652757",0,"0.16963770439243347","0.0030779095864058993",0,0,"0.005001603077909586","0.6978518756011542",0,0,0,415,31190,1499367600,"192.168.10.16"
8409,2266,24,4,3,33,0,33,0,17,24,0,0,"0.06575463371579876",149,"88.80317740511916",0,"19.482758620689655",0,"0.10547219770520741",0,0,0,"0.0048543689320388345","0.7740511915269197",0,0,0,30,2266,1499371200,"192.168.10.16"
8410,44984,333,120,60,4,0,454,0,197,333,0,0,"0.0797616930464165",3588,"94.12159879068113",0,"18.052477064220184",0,"0.08045082696069714","0.0032455984349991107",0,0,"0.01467188333629735","0.7769651431620131",0,0,0,393,44984,1499428800,"192.168.10.16"
8411,27308,264,4,41,4,0,13,0,162,264,0,0,"0.08931448659733411",2439,"120.64761242126849",0,"19.375862068965517",0,"0.1435110590303208","0.006921048776915189",0,0,"0.0057126116888823785","0.723487622674674",0,0,0,309,27308,1499432400,"192.168.10.16"
8412,25420,218,52,34,2,0,260,0,118,218,0,0,"0.07946498819826908",2020,"108.77147915027537",0,"18.844806007509387","0.00015735641227380016","0.13450039339103068","0.006648308418568056",0,0,"0.007828481510621557","0.7264752163650668",0,0,0,228,25420,1499436000,"192.168.10.16"
8413,5064,38,24,9,4,0,130,0,28,38,0,0,"0.09834123222748815",498,"118.49703791469194",0,"20.77124183006536",0,"0.10624012638230648","0.04739336492890995",0,0,"0.030805687203791468","0.6445497630331753",0,0,0,55,5064,1499439600,"192.168.10.16"
8414,24889,278,24,40,4,0,26,0,171,278,"17.375",0,"0.09409779420627587",2342,"154.9366386757202",0,"19.18595825426945",0,"0.19337860098838844","0.006749969866205955",0,0,"0.006348185945598457","0.6768451926553899",0,0,"0.00029456527075457804",321,24889,1499443200,"192.168.10.16"
8415,20340,207,24,28,4,0,26,0,115,207,0,0,"0.08102261553588987",1648,"137.61681415929203",0,"19.786666666666665",0,"0.17979351032448376","0.010619469026548672",0,0,"0.007669616519174041","0.6997050147492625",0,0,0,242,20340,1499446800,"192.168.10.16"
8416,65548,524,24,83,4,0,26,0,274,524,0,0,"0.07594434612802832",4978,"131.06065783853055",0,"18.83902012248469",0,"0.12044608531152744","0.0025477512662476355",0,0,"0.0023799353145786293","0.7669646671141759",0,0,0,646,65548,1499450400,"192.168.10.16"
8417,18514,267,24,29,4,0,26,0,146,267,0,0,"0.09160635194987576",1696,"116.0161499405855",0,"18.615776081424936",0,"0.137139462028735","0.009020200929026683",0,0,"0.008426055957653668","0.7182672572107595",0,0,0,294,18514,1499454000,"192.168.10.16"
8418,208,0,0,0,0,0,0,0,0,0,0,0,0,0,"87.60576923076923",0,0,0,"0.22596153846153846","0.11538461538461539",0,0,0,"0.6586538461538461",0,0,0,10,208,1499457600,"192.168.10.16"
8419,1007,4,48,8,12,0,245,0,3,4,0,0,"0.42204568023833167",425,"128.06454816285998",0,"15.698412698412698",0,0,0,0,0,"0.2641509433962264","0.1012909632571996",0,0,0,22,1007,1499079600,"192.168.10.17"
8420,11005,96,144,26,4,0,373,0,54,96,0,0,"0.13802816901408452",1519,"109.2623353021354",0,"17.6882966396292",0,"0.0943207632894139",0,0,0,"0.03771013175829169","0.5814629713766469",0,0,0,137,11005,1499083200,"192.168.10.17"
8421,7154,59,24,10,4,0,13,0,36,59,0,0,"0.08177243500139782",585,"121.66689963656695",0,"21.513207547169813",0,"0.13405088062622308","0.006709533128319821",0,0,"0.02180598266703942","0.6410399776348896",0,0,0,99,7154,1499086800,"192.168.10.17"
8422,12817,0,32,14,4,0,13,0,0,64,0,0,0,819,"102.9953967387064",0,"20.49271137026239",0,0,0,0,0,0,0,0,0,0,0,12817,1499090400,"192.168.10.17"
8423,11392,0,24,18,2,0,13,0,0,95,0,0,0,1029,"129.1395464327098",0,"19.407098121085596",0,0,0,0,0,0,0,0,0,0,0,11392,1499094000,"192.168.10.17"
8424,37762,230,32,80,4,206,13,0,123,239,0,0,"0.1188881446751507",4771,"123.25560951105157",0,"18.882589285714285",0,"0.1332049564634963","0.0020093770931011385",0,0,"0.0032652377762893503","0.7247990622906899",0,0,0,196,37762,1499097600,"192.168.10.17"
8425,47042,328,32,84,4,0,13,0,179,328,0,0,"0.10618170996131117",4995,"122.96360698949874",0,"21.145351374945438",0,"0.12238000085030398","0.004081459121635985",0,0,"0.0033161855363292377","0.7488627184218358",0,0,0,520,47042,1499101200,"192.168.10.17"
8426,47744,491,24,81,4,0,13,0,281,491,0,0,"0.10097603887399464",4821,"132.25818951072387",0,"18.96033494931688",0,"0.1123073056300268","0.0035187667560321718",0,0,"0.002995140750670241","0.7480521112600537",0,0,0,638,47744,1499104800,"192.168.10.17"
8427,34266,388,64,69,4,0,13,0,201,388,0,0,"0.11991478433432556",4109,"116.83374190159341",0,"17.3696906135291",0,"0.0991361699643962","0.005603221852565225",0,0,"0.004552617755209245","0.7294110780365377",0,0,0,433,34266,1499108400,"192.168.10.17"
8428,416,1,4,1,4,0,0,0,1,1,0,0,"0.009615384615384616",4,"78.65384615384616",0,19,0,"0.036057692307692304","0.057692307692307696",0,0,"0.03125","0.8557692307692307",0,0,0,28,416,1499112000,"192.168.10.17"
8429,965,4,48,7,12,0,235,0,3,4,0,0,"0.41968911917098445",405,"124.89119170984456",0,"15.56140350877193",0,0,0,0,0,"0.25699481865284973","0.09844559585492228",0,0,0,23,965,1499166000,"192.168.10.17"
8430,29075,4,112,52,4,0,364,0,170,302,0,0,"0.08541564592520007",3064,"106.84715391229578",0,"18.67920628358826",0,"0.08077521573065498","0.004188371110798254",0,0,"0.004245591116917048","0.7729462681691981",0,0,0,393,29075,1499169600,"192.168.10.17"
8431,32467,0,32,70,4,0,13,0,188,313,0,0,"0.1369119656451298",4177,"144.85822527489452",0,"18.32249873031996",0,"0.1470416114824283","0.004435272738472911",0,0,"0.0048048788000123206","0.6780008729812309",0,0,0,483,32467,1499173200,"192.168.10.17"
8432,30917,0,32,55,4,0,13,0,187,334,0,0,"0.11057741095288029",3295,"111.87314422486011",0,"18.983171521035597",0,"0.11042468544813533","0.00621017563152958",0,0,"0.005045767700617783","0.7371038121976795",0,0,0,464,30917,1499176800,"192.168.10.17"
8433,5627,0,56,8,4,0,13,0,37,57,0,0,"0.08228185534032344",463,"127.80575795272792",0,"18.71657754010695",0,"0.08299271370179492","0.06397725253243292",0,0,"0.027723476097387595","0.6930869024346898",0,0,0,103,5627,1499180400,"192.168.10.17"
8434,22811,0,48,37,4,0,13,0,164,298,0,0,"0.09605015124282144",2191,"116.56086975581957",0,"18.890873015873016",0,"0.08403840252509755","0.0021042479505501734",0,0,"0.0068388058392880625","0.7635789750558941",0,0,0,331,22811,1499184000,"192.168.10.17"
8435,8540,56,48,15,4,6,13,0,47,106,0,0,"0.10386416861826697",887,"105.40644028103044",0,"20.205882352941178",0,"0.10386416861826697","0.010421545667447307",0,0,"0.01873536299765808","0.6855971896955504",0,0,0,125,8540,1499187600,"192.168.10.17"
8436,31154,287,32,67,4,0,13,0,158,287,0,0,"0.12810554021955448",3991,"132.9981382807986",0,"19.523646723646724",0,"0.13166848558772548","0.0008345637799319509",0,0,"0.005007382679591706","0.7045323232971689",0,0,0,326,31154,1499191200,"192.168.10.17"
8437,26164,278,24,48,4,0,13,0,136,278,0,0,"0.11003669163736432",2879,"119.88530041278092",0,"20.27982326951399",0,"0.12414003974927382","0.005503745604647607",0,0,"0.005465525149059776","0.7344060541201651",0,0,0,313,26164,1499194800,"192.168.10.17"
8438,5628,51,144,23,11,0,521,0,46,79,0,0,"0.23951670220326937",1348,"132.56645344705046",0,"16.79192546583851",0,"0.0748045486851457","0.0042643923240938165",0,0,"0.08795309168443496","0.474591329068941",0,0,0,99,5628,1499252400,"192.168.10.17"
8439,36740,406,32,55,2,0,52,0,231,406,0,0,"0.08927599346761024",3280,"106.08415895481764",0,"18.887983706720977",0,"0.09635274904735983","0.00195971692977681",0,0,"0.004300489929232444","0.7623571039738705",0,0,0,508,36740,1499256000,"192.168.10.17"
8440,24402,283,32,39,4,0,13,0,116,283,0,0,"0.09495123350545037",2317,"110.2077288746824",0,"17.538532961931292",0,"0.09183673469387756","0.008851733464470126",0,0,"0.006392918613228424","0.763380050815507",0,0,0,196,24402,1499259600,"192.168.10.17"
8441,22185,284,32,45,4,0,13,0,189,284,0,0,"0.1203966644128916",2671,"138.3192247013748",0,"19.052546483427648",0,"0.11106603560964616","0.008654496281271129",0,0,"0.007031778228532792","0.7140860942077981",0,0,0,365,22185,1499263200,"192.168.10.17"
8442,13095,147,32,31,4,0,13,0,94,147,0,0,"0.13906071019473082",1821,"145.33539518900344",0,"18.748275862068965",0,"0.13837342497136312","0.016265750286368844",0,0,"0.011912943871706758","0.6647575410462009",0,0,0,185,13095,1499266800,"192.168.10.17"
8443,33648,367,32,58,4,0,13,0,211,367,0,0,"0.10268069424631479",3455,"129.06556110318593",0,"18.9205047318612",0,"0.12372206371849738","0.0007132667617689016",0,0,"0.0046362339514978606","0.7421243461721351",0,0,0,465,33648,1499270400,"192.168.10.17"
8444,30450,321,24,52,2,0,13,0,194,321,0,0,"0.10111658456486043",3079,"129.97165845648604",0,"19.47071129707113",0,"0.12338259441707718","0.005517241379310344",0,0,"0.005188834154351396","0.741576354679803",0,0,0,438,30450,1499274000,"192.168.10.17"
8445,1959,32,4,4,2,0,13,0,20,32,0,0,"0.11077080142930067",217,"127.56253190403267",0,"24.058823529411764",0,"0.09494640122511486","0.01633486472690148",0,0,"0.013272077590607452","0.7233282286881062",0,0,0,50,1959,1499277600,"192.168.10.17"
8446,57935,457,96,94,4,0,295,0,257,457,0,0,"0.09678087511866747",5607,"110.9534823509105",0,"19.359975594874925",0,"0.09389833434020886","0.0028825407784586173",0,0,"0.007284025200655907","0.7542590834555968",0,0,0,614,57935,1499342400,"192.168.10.17"
8447,19031,235,64,30,4,0,13,0,136,235,0,0,"0.09221796017024854",1755,"110.2281540644212",0,"19.14601226993865",0,"0.10735116389049446","0.010141348326414798",0,0,"0.008197152015133203","0.7263937785718039",0,0,0,213,19031,1499346000,"192.168.10.17"
8448,20216,333,32,41,2,0,13,0,174,333,0,0,"0.11995449149188761",2425,"128.8401760981401",0,"18.894599303135887",0,"0.11095172140878512","0.001187178472497032",0,0,"0.007716660071230708","0.7221507716660072",0,0,0,338,20216,1499349600,"192.168.10.17"
8449,7790,57,32,10,4,0,13,0,40,57,0,0,"0.07201540436456996",561,"118.80731707317074",0,"19.52173913043478",0,"0.10359435173299102","0.04621309370988447",0,0,"0.020025673940949937","0.7293966623876765",0,0,0,87,7790,1499353200,"192.168.10.17"
8450,25752,237,32,42,4,0,13,0,137,237,0,0,"0.09673035104069587",2491,"119.29795744019881",0,"18.955706984667803",0,"0.13051413482447966","0.005591798695246971",0,0,"0.0060577819198508855","0.7421947809878844",0,0,0,288,25752,1499356800,"192.168.10.17"
8451,56690,290,24,73,4,0,13,0,163,290,0,0,"0.0766096313282766",4343,"109.88862233198095",0,"17.443804034582133",0,"0.11853942494267067","0.0021167754454048332",0,0,"0.0027870876697830304","0.7896454401128947",0,0,0,369,56690,1499360400,"192.168.10.17"
8452,54946,328,32,71,4,0,13,0,175,328,0,0,"0.07743966803770976",4255,"131.52493357114258",0,"19.056060606060605","0.003639937393076839","0.1132020529246897","0.0030575474101845446",0,0,"0.0031303461580460814","0.7855894878608088","0.00021839624358461034","0.00021839624358461034",0,398,54946,1499364000,"192.168.10.17"
8453,55411,371,24,69,4,0,13,0,211,371,0,0,"0.07455198426305246",4131,"115.70866795401635",0,"18.966907962771458",0,"0.1290537979823501","0.0021475880240385482",0,0,"0.00281532547689087","0.7811084441717349",0,0,0,492,55411,1499367600,"192.168.10.17"
8454,403,2,32,2,4,0,22,0,2,2,0,0,"0.2630272952853598",106,"188.4466501240695",0,15,0,"0.08684863523573201","0.05955334987593052",0,0,"0.02729528535980149","0.4813895781637717",0,0,0,19,403,1499371200,"192.168.10.17"
8455,27261,335,144,50,4,0,302,0,240,335,0,0,"0.10938703642566304",2982,"129.1385495763178",0,"17.80977312390925",0,"0.1179707274127875","0.006052602619126224",0,0,"0.014526246285902938","0.6851179340449727",0,0,0,434,27261,1499428800,"192.168.10.17"
8456,23788,210,24,28,4,0,13,0,115,210,0,0,"0.07041365394316462",1675,"104.5477551706743",0,"19.57105943152455",0,"0.08735496889187826","0.011098032621489827",0,0,"0.006557928367243989","0.7814023877585338",0,0,0,259,23788,1499432400,"192.168.10.17"
8457,34530,347,32,70,4,0,13,0,193,347,0,0,"0.12131479872574573",4189,"120.4496090356212",0,"18.52330827067669",0,"0.11983782218360846","0.004141326382855488",0,0,"0.004517810599478714","0.7219808861859253",0,0,0,450,34530,1499436000,"192.168.10.17"
8458,1128,2,32,2,4,0,13,0,2,2,0,0,"0.07890070921985816",89,"117.89982269503547",0,14,0,"0.034574468085106384","0.10638297872340426",0,0,"0.13829787234042554","0.43351063829787234",0,0,0,33,1128,1499439600,"192.168.10.17"
8459,16251,185,32,25,4,0,13,0,100,185,0,0,"0.08879453572087871",1443,"123.24964617561996",0,"20.176110260336905",0,"0.09353270567965048","0.0014768321949418497",0,0,"0.008922527844440342","0.764445264906775",0,0,"0.0006201165819174004",202,16251,1499443200,"192.168.10.17"
8460,33603,355,32,50,4,0,13,0,193,355,0,0,"0.08924798381096925",2999,"111.99535755736095",0,"19.096541786743515",0,"0.09888998006130405","0.005713775555753951",0,0,"0.004642442639050085","0.7762104573996369",0,0,"0.0009551098376313276",399,33603,1499446800,"192.168.10.17"
8461,49528,195,32,89,4,0,13,0,110,195,0,0,"0.10678807947019868",5289,"118.35480940074301",0,"19.98748533437622",0,"0.14864319172993054","0.004340978840251979",0,0,"0.0031497334840898078","0.7249232757228234",0,0,0,294,49528,1499450400,"192.168.10.17"
8462,13550,154,24,19,4,0,13,0,95,154,0,0,"0.0833210332103321",1129,"121.370036900369",0,"18.95809523809524",0,"0.10797047970479705","0.008856088560885609",0,0,"0.01151291512915129","0.7641328413284133",0,0,0,195,13550,1499454000,"192.168.10.17"
8463,1709,12,16,2,34,0,0,0,9,12,0,0,"0.051492100643651256",88,"80.2387361029842",0,"16.257142857142856",0,"0.06377998829724986","0.014043300175541252",0,0,"0.0076067875950848445","0.8537156231714453",0,0,0,20,1709,1499457600,"192.168.10.17"
8464,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,1499259600,"192.168.10.17,192.168.10.3"
8465,7436,30,192,37,4,0,590,0,17,30,0,0,"0.2955890263582571",2198,"109.65303926842388",0,"12.251453488372093",0,"0.027434104357181282","0.01277568585260893",0,0,"0.08754706831629909","0.3449435180204411",0,0,0,70,7436,1499083200,"192.168.10.19"
8466,29256,389,56,59,4,0,26,0,198,389,0,0,"0.11970194148208914",3502,"116.021602406344",0,"18.768178993163456",0,"0.10179108558928084","0.004135903746240088",0,0,"0.0054006015859994535","0.7208777686628384",0,0,0,441,29256,1499086800,"192.168.10.19"
8467,24524,0,32,37,4,0,13,0,0,267,0,0,0,2193,"115.76043875387376",0,"19.135826771653544",0,0,"0.2727272727272727",0,0,0,"0.7272727272727273",0,0,0,1,24524,1499090400,"192.168.10.19"
